0.2	14.4326683392	3.2777010449	0.0655012946
0.4	14.5051356265	6.0978769351	0.1219969646
0.6	14.5218401418	8.9298088036	0.178508895
0.8	14.5184927837	11.663018909	0.2603283071
1	14.3913834693	14.5286600768	0.5854002955
